uid,gid,player,team,details,pstat,gstat
20333,4931,TB-1850,ARI,Chest,Limited,Questionable
20334,4931,TS-2075,KC,Knee - ACL,,IR
20335,4931,SD-1000,KC,Undisclosed,,IR
20336,4931,TH-1750,KC,Groin,Full,Available
20337,4931,TK-0812,KC,Knee,,IR
20338,4931,SW-0450,KC,Foot,Limited,Questionable
20339,4931,LD-1000,KC,Lower Leg,,IR
20340,4931,MM-5350,KC,Concussion,DNP,Out
20341,4931,JM-5675,KC,Undisclosed,,IR
20342,4931,JH-5500,KC,Hamstring,Limited,Questionable
20343,4931,JD-1750,KC,Pectoral,,IR
20344,4931,DS-3162,KC,Knee,Limited,Questionable
20345,4931,EB-0800,KC,Heel,DNP,Doubtful
20346,4931,DT-0850,KC,Lower Leg,,IR
20347,4931,FZ-0100,KC,Hamstring,Limited,Questionable
20348,4931,DG-1850,KC,Shoulder,,IR
20349,4931,CE-0650,KC,Illness,Limited,Questionable
20350,4931,AH-3350,KC,Rib,Limited,Questionable
20351,4931,AW-0650,KC,Abdomen,,IR
20352,4931,AE-0775,KC,Undisclosed,,IR
20353,4931,BP-1375,KC,Hamstring,,IR
20354,4931,AW-2200,KC,Back,Full,Available
20355,4932,TM-3450,BUF,Knee,DNP,Out
20356,4932,TE-0012,BUF,Concussion,Limited,Questionable
20357,4932,TJ-2400,BUF,Neck,,IR
20358,4932,KB-0950,BUF,Knee,Full,Available
20359,4932,KW-1600,BUF,Not Injury Related,DNP,Available
20360,4932,LA-0200,BUF,Not Injury Related,DNP,Available
20361,4932,JA-1087,BUF,Right Elbow,Limited,Questionable
20362,4932,DA-1300,BUF,Concussion,DNP,Out
20363,4932,CI-0300,BUF,Shoulder,Limited,Questionable
20364,4932,AH-3600,BUF,Neck,Full,Questionable
20365,4932,CB-1975,BUF,Shoulder,,IR
20366,4932,CC-0950,BUF,Knee - ACL,,IR
20367,4932,CC-2100,BUF,Hamstring,DNP,Out
20368,4932,SD-0175,NYJ,Foot,DNP,Doubtful
20369,4932,RM-4100,NYJ,Knee,Full,Available
20370,4932,TJ-2250,NYJ,Quadricep,Full,Available
20371,4932,TB-0625,NYJ,Knee,Full,Available
20372,4932,TB-2750,NYJ,Illness,Full,Available
20373,4932,SM-2200,NYJ,Ankle,Limited,Questionable
20374,4932,SL-0925,NYJ,Knee,DNP,Doubtful
20375,4932,KB-0750,NYJ,Knee,Full,Available
20376,4932,KP-0650,NYJ,Foot,Full,Available
20377,4932,MC-1350,NYJ,Shoulder,Full,Available
20378,4932,NS-0725,NYJ,Concussion,DNP,Out
20379,4932,QE-0100,NYJ,Ankle,Full,Available
20380,4932,RA-1125,NYJ,Ankle,DNP,Doubtful
20381,4932,MM-1725,NYJ,Thumb,Full,Available
20382,4932,JJ-1675,NYJ,Ankle,Full,Available
20383,4932,JC-1000,NYJ,Shoulder,Full,Available
20384,4932,JM-1140,NYJ,Concussion,,IR
20385,4932,IC-0300,NYJ,Ankle,Full,Available
20386,4932,EM-0950,NYJ,Foot,Full,Available
20387,4932,FL-0300,NYJ,Neck,Full,Available
20388,4932,DM-2312,NYJ,Pectoral,,IR
20389,4932,AR-1100,NYJ,Back,Full,Available
20390,4932,BC-2350,NYJ,Knee,Full,Available
20391,4932,BI-0100,NYJ,Shoulder,,IR
20392,4932,BP-1200,NYJ,Neck,,IR
20393,4932,BS-1750,NYJ,Finger,Full,Available
20394,4933,RJ-2250,TB,Hamstring,DNP,Out
20395,4933,SB-0052,TB,Ankle,,IR
20396,4933,ST-1075,TB,Triceps,,IR
20397,4933,VC-0400,TB,Ankle,DNP,Out
20398,4933,VH-0050,TB,Shoulder - Labrum,,IR
20399,4933,PB-0125,TB,Ankle,Full,Available
20400,4933,MU-0500,TB,Knee,,IR
20401,4933,MS-4750,TB,Foot,DNP,Out
20402,4933,ME-0600,TB,Knee,Full,Available
20403,4933,MF-0650,TB,Undisclosed,,IR
20404,4933,KA-0625,TB,Knee - ACL,,IR
20405,4933,JC-2850,TB,Knee - ACL,,IR
20406,4933,JP-2900,TB,Shoulder,Full,Available
20407,4933,ES-1125,TB,Hip,DNP,Out
20408,4933,CC-4000,TB,Knee - PCL,,IR
20409,4933,DD-2300,TB,Knee,Full,Available
20410,4933,TQ-0100,WAS,Ankle,,IR
20411,4933,TW-2800,WAS,Thumb,DNP,Out
20412,4933,SL-0300,WAS,Knee - ACL,,IR
20413,4933,TA-0812,WAS,Hamstring,,IR
20414,4933,TC-1212,WAS,Shoulder,,IR
20415,4933,RK-0150,WAS,Toe,,IR
20416,4933,QD-0400,WAS,Shin,DNP,Questionable
20417,4933,RD-0450,WAS,Knee,,IR
20418,4933,PR-0150,WAS,Shoulder - AC Joint,,IR
20419,4933,RA-1175,WAS,Knee,Full,Available
20420,4933,MM-5450,WAS,Knee,Limited,Questionable
20421,4933,MN-0550,WAS,Hip,Full,Available
20422,4933,MG-0262,WAS,Knee - ACL,,IR
20423,4933,KB-1050,WAS,Shoulder,Full,Available
20424,4933,JC-5680,WAS,Ankle,Limited,Questionable
20425,4933,JR-1150,WAS,Back,Full,Available
20426,4933,GS-1350,WAS,Hip,Full,Available
20427,4933,AK-0950,WAS,Quadriceps,,IR
20428,4933,AP-0700,WAS,Shoulder,Full,Available
20429,4933,BM-0337,WAS,Knee,,IR
20430,4933,BS-0950,WAS,Pectoral,,IR
20431,4933,DG-3200,WAS,Knee - ACL,,IR
20432,4933,DJ-0975,WAS,Forearm,Full,Available
20433,4933,CM-1500,WAS,Right Thumb,Full,Available
20434,4933,CT-1220,WAS,Rib,DNP,Out
20435,4933,CS-1925,WAS,Ankle,,IR
20436,4934,AD-0212,NE,Hip,,IR
20437,4934,BS-1150,NE,Foot,,IR
20438,4934,BB-1950,NE,Undisclosed,,IR
20439,4934,CP-0750,NE,Neck,Limited,Available
20440,4934,CS-0025,NE,Undisclosed,,IR
20441,4934,DH-2950,NE,Knee,Limited,Questionable
20442,4934,DD-0712,NE,Hamstring,,IR
20443,4934,JB-3125,NE,Biceps,,IR
20444,4934,ER-0475,NE,Groin,,IR
20445,4934,JH-4025,NE,Knee - ACL,,IR
20446,4934,JH-4850,NE,Hamstring,Limited,Questionable
20447,4934,JE-0100,NE,Ankle,Limited,Available
20448,4934,IW-0400,NE,Achilles,,IR
20449,4934,JC-0650,NE,Shoulder,Limited,Available
20450,4934,RB-4670,NE,Neck,,IR
20451,4934,JS-3250,NE,Shoulder,Limited,Available
20452,4934,RG-2200,NE,Ankle,Limited,Questionable
20453,4934,RI-0500,NE,Undisclosed,,IR
20454,4934,TB-3250,NE,Illness,DNP,Questionable
20455,4934,SM-2625,NE,Knee,Limited,Questionable
20456,4934,SM-0850,NE,Calf,Limited,Questionable
20457,4934,UJ-0100,NE,Foot,,IR
20458,4934,DB-0975,TEN,Illness,Full,Available
20459,4934,DC-4275,TEN,Knee,DNP,Questionable
20460,4934,BL-1350,TEN,Knee,Limited,Questionable
20461,4934,AB-0525,TEN,Knee,,IR
20462,4934,DW-0500,TEN,Ankle,,IR
20463,4934,DM-3600,TEN,Shoulder,DNP,Questionable
20464,4934,JC-4050,TEN,Concussion,DNP,Out
20465,4934,JC-6400,TEN,Knee - ACL,,IR
20466,4934,KP-0050,TEN,Undisclosed,,IR
20467,4934,NP-0020,TEN,Leg,,IR
20468,4934,WC-0300,TEN,Hamstring,Full,Available
20469,4934,TT-0150,TEN,Foot,DNP,Questionable
20470,4934,TS-2650,TEN,Undisclosed,,IR
20471,4934,TS-1262,TEN,Ankle,Limited,Questionable
20472,4935,ZC-0187,LAC,Undisclosed,,IR
20473,4935,TW-2856,LAC,Knee,DNP,Questionable
20474,4935,KW-0896,LAC,Knee,,IR
20475,4935,KE-0550,LAC,Hip,DNP,Questionable
20476,4935,JW-0950,LAC,Knee - ACL,,IR
20477,4935,JV-0425,LAC,Achilles,,IR
20478,4935,JB-4450,LAC,Foot,DNP,Out
20479,4935,DP-1275,LAC,Ankle,Limited,Questionable
20480,4935,CL-0225,LAC,Hip,Limited,Questionable
20481,4935,AS-0475,LAC,Ankle,,IR
20482,4935,AR-1107,LAC,Knee - ACL,,IR
20483,4935,AR-2000,OAK,Biceps,,IR
20484,4935,AD-1150,OAK,Knee - ACL,,IR
20485,4935,CW-0725,OAK,Knee,,IR
20486,4935,DM-0450,OAK,Hip,Limited,Available
20487,4935,DM-1537,OAK,Ankle,,IR
20488,4935,DP-1100,OAK,Leg,,IR
20489,4935,DW-4750,OAK,Shoulder,Limited,Available
20490,4935,GJ-0050,OAK,Pectoral,Full,Available
20491,4935,EP-0512,OAK,Groin,,IR
20492,4935,JE-0450,OAK,Foot,,IR
20493,4935,JF-0950,OAK,Ribs,Limited,Available
20494,4935,MN-0800,OAK,Hip,,IR
20495,4935,ML-2500,OAK,Groin,,IR
20496,4935,KO-0750,OAK,Knee,Limited,Available
20497,4935,KJ-1150,OAK,Groin,Full,Available
20498,4935,KM-1812,OAK,Knee,Limited,Available
20499,4935,TC-1625,OAK,Knee,,IR
20500,4935,RH-3200,OAK,Ankle,Limited,Available
20501,4935,TM-2825,OAK,Undisclosed,,IR
20502,4936,AW-1100,LA,Not Injury Related,Full,Available
20503,4936,AT-0100,LA,Ankle,,IR
20504,4936,DE-0050,LA,Knee,,IR
20505,4936,GS-1028,LA,Undisclosed,,IR
20506,4936,JS-7200,LA,Not Injury Related,Full,Available
20507,4936,MT-0887,LA,Hip,,IR
20508,4936,PC-0625,LA,Ankle,,IR
20509,4936,KT-0475,LA,Undisclosed,,IR
20510,4936,KP-0450,LA,Knee,,IR
20511,4936,MF-1525,LA,Knee - ACL,,IR
20512,4936,TG-1950,LA,Not Injury Related,Full,Available
20513,4936,SG-1550,SEA,Shoulder,Full,Available
20514,4936,SS-2750,SEA,Foot,DNP,Questionable
20515,4936,TM-3487,SEA,Knee,,IR
20516,4936,TT-1262,SEA,Quadricep,Full,Available
20517,4936,WD-0550,SEA,Kneecap,,IR
20518,4936,KW-2500,SEA,Knee,Limited,Questionable
20519,4936,NT-0150,SEA,Groin,DNP,Doubtful
20520,4936,NJ-0500,SEA,Illness,Full,Questionable
20521,4936,RA-0653,SEA,Concussion,,IR
20522,4936,JJ-4050,SEA,Ankle,,IR
20523,4936,JM-3475,SEA,Foot,,IR
20524,4936,JS-3125,SEA,Calf,Full,Questionable
20525,4936,EB-0575,SEA,Undisclosed,,IR
20526,4936,ET-0200,SEA,Lower Leg,,IR
20527,4936,AK-0350,SEA,Hip,Full,Available
20528,4936,CC-0750,SEA,Hip,DNP,Questionable
20529,4936,BM-1250,SEA,Knee,Limited,Questionable
20530,4936,DB-0500,SEA,Groin,Full,Available
20531,4936,DJ-2950,SEA,Knee,Full,Available
20532,4936,DF-1250,SEA,Calf,DNP,Questionable
20533,4937,CA-1350,DAL,Ankle,Full,Available
20534,4937,DI-0200,DAL,Ankle,DNP,Out
20535,4937,DJ-2350,DAL,Hamstring,,IR
20536,4937,CG-1450,DAL,Forearm,,IR
20537,4937,CW-2850,DAL,Knee,DNP,Out
20538,4937,CW-3250,DAL,Shoulder - Labrum,,IR
20539,4937,DT-1250,DAL,Ribs,Full,Available
20540,4937,DS-3850,DAL,Undisclosed,,IR
20541,4937,GS-1400,DAL,Knee,Limited,Questionable
20542,4937,JS-2825,DAL,Knee - ACL,,IR
20543,4937,JT-1650,DAL,Foot,DNP,Out
20544,4937,MM-0925,DAL,Toe,,IR
20545,4937,MH-3650,DAL,Undisclosed,,IR
20546,4937,PE-0185,DAL,Knee,,IR
20547,4937,RG-1825,DAL,Knee,Limited,Questionable
20548,4937,TC-1262,DAL,Shoulder,DNP,Out
20549,4937,SL-0500,DAL,Hamstring,DNP,Out
20550,4937,TA-1050,DAL,Groin,DNP,Out
20551,4937,ZM-0050,DAL,Knee,Full,Available
20552,4937,RM-3050,PHI,Knee - ACL + MCL,,IR
20553,4937,RR-1050,PHI,Knee,,IR
20554,4937,SJ-0775,PHI,Hamstring,DNP,Out
20555,4937,KG-1200,PHI,Thumb,Full,Available
20556,4937,LJ-0850,PHI,Knee,Limited,Questionable
20557,4937,MH-3050,PHI,Groin,,IR
20558,4937,MW-0500,PHI,Lower Leg,,IR
20559,4937,NG-0150,PHI,Ankle,Full,Available
20560,4937,PW-1400,PHI,Knee - ACL,,IR
20561,4937,JK-0500,PHI,Not Injury Related,Full,Available
20562,4937,JM-4850,PHI,Foot,DNP,Out
20563,4937,JP-2075,PHI,Illness,Full,Available
20564,4937,JP-2400,PHI,Biceps,Full,Available
20565,4937,JS-7425,PHI,Hip,DNP,Questionable
20566,4937,JA-0450,PHI,Knee - ACL,,IR
20567,4937,EB-1287,PHI,Undisclosed,,IR
20568,4937,DS-3300,PHI,Hamstring,DNP,Out
20569,4937,DB-0875,PHI,Shoulder,,IR
20570,4937,CS-4275,PHI,Illness,Limited,Available
20571,4937,CG-1700,PHI,Hamstring,Full,Available
20572,4937,CC-2350,PHI,Illness,Full,Available
20573,4938,AO-0250,NYG,Hamstring,Full,Available
20574,4938,CW-1575,NYG,Ankle,Full,Available
20575,4938,CL-0275,NYG,Hamstring,,IR
20576,4938,JS-6700,NYG,Foot,,IR
20577,4938,JD-0750,NYG,Concussion,Full,Available
20578,4938,JH-0150,NYG,Lower Leg,,IR
20579,4938,NG-0125,NYG,Foot,,IR
20580,4938,KS-1950,NYG,Knee,,IR
20581,4938,JW-4650,NYG,Hip,,IR
20582,4938,SB-0325,NYG,Shoulder,,IR
20583,4938,BC-2750,SF,Concussion,,IR
20584,4938,AC-1825,SF,Ankle,,IR
20585,4938,GC-0350,SF,Not Injury Related,Full,Available
20586,4938,EM-1750,SF,Shoulder,,IR
20587,4938,GK-0075,SF,Chest,Limited,Available
20588,4938,JS-5700,SF,Not Injury Related,Full,Available
20589,4938,JM-3450,SF,Knee - ACL,,IR
20590,4938,JG-0625,SF,Thumb,Full,Available
20591,4938,JG-0650,SF,Knee - ACL,,IR
20592,4938,JF-2175,SF,Knee,,IR
20593,4938,RF-1050,SF,Hamstring,DNP,Out
20594,4938,PG-0100,SF,Knee,DNP,Out
20595,4938,JT-0650,SF,Shoulder,DNP,Out
20596,4938,WR-0450,SF,Knee,Full,Available
20597,4938,RM-5050,SF,Forearm,,IR
20598,4939,MW-1800,GB,Ankle,,IR
20599,4939,NP-0130,GB,Knee,DNP,Out
20600,4939,RC-1500,GB,Hamstring,DNP,Out
20601,4939,LP-0150,GB,Concussion,DNP,Doubtful
20602,4939,KK-0750,GB,Hamstring,DNP,Out
20603,4939,KM-3400,GB,Ankle,,IR
20604,4939,GA-0250,GB,Groin,,IR
20605,4939,JK-2250,GB,Shoulder,,IR
20606,4939,JG-2900,GB,Knee,Full,Available
20607,4939,JR-3650,GB,Knee,,IR
20608,4939,KB-1825,GB,Ankle,DNP,Out
20609,4939,DH-4000,GB,Shoulder,,IR
20610,4939,DB-0350,GB,Knee,Full,Available
20611,4939,BM-0345,GB,Ankle,Limited,Questionable
20612,4939,BB-2725,GB,Groin,Full,Questionable
20613,4939,BB-3700,GB,Knee,Full,Available
20614,4939,AR-1300,GB,Knee,Full,Available
20615,4939,SS-2750,SEA,Foot,Full,Available
20616,4939,TM-3487,SEA,Knee,,IR
20617,4939,WD-0550,SEA,Kneecap,,IR
20618,4939,KW-2500,SEA,Knee,DNP,Doubtful
20619,4939,MA-0450,SEA,Elbow,Full,Questionable
20620,4939,RA-0653,SEA,Concussion,,IR
20621,4939,NT-0150,SEA,Groin,Limited,Questionable
20622,4939,ET-0200,SEA,Lower Leg,,IR
20623,4939,EB-0575,SEA,Undisclosed,,IR
20624,4939,JJ-4050,SEA,Ankle,,IR
20625,4939,JM-3475,SEA,Foot,,IR
20626,4939,JS-3125,SEA,Calf,Full,Available
20627,4939,BM-1250,SEA,Knee,Full,Available
20628,4939,CC-0750,SEA,Hip,Full,Available
20629,4939,DH-3112,SEA,Quadricep,Limited,Questionable
20630,4939,DF-1250,SEA,Calf,Full,Available
20631,4939,DJ-2950,SEA,Knee,Full,Questionable
20632,4940,RA-0675,ATL,Achilles,,IR
20633,4940,MS-0150,ATL,Hip,Full,Available
20634,4940,MB-4600,ATL,Right Hamstring,Full,Available
20635,4940,KN-0125,ATL,Knee - ACL,,IR
20636,4940,FO-0150,ATL,Elbow,Full,Available
20637,4940,DS-1760,ATL,Groin,Limited,Available
20638,4940,DJ-2450,ATL,Foot,Limited,Out
20639,4940,DK-0362,ATL,Shoulder,Full,Available
20640,4940,DF-1875,ATL,Groin,,IR
20641,4940,DC-0325,ATL,Calf,Full,Available
20642,4940,CR-0862,ATL,Elbow,Full,Available
20643,4940,BC-0600,ATL,Knee,Full,Available
20644,4940,BF-1500,ATL,Ankle,,IR
20645,4940,AL-0700,ATL,Triceps,,IR
20646,4940,CG-1450,DAL,Forearm,,IR
20647,4940,CW-2850,DAL,Knee,Limited,Questionable
20648,4940,CW-3250,DAL,Shoulder - Labrum,,IR
20649,4940,DI-0200,DAL,Ankle,DNP,Out
20650,4940,DJ-2350,DAL,Hamstring,,IR
20651,4940,AW-1950,DAL,Concussion,DNP,Doubtful
20652,4940,GS-1400,DAL,Knee,Full,Available
20653,4940,DS-3850,DAL,Undisclosed,,IR
20654,4940,DR-3250,DAL,Calf,DNP,Out
20655,4940,JS-2825,DAL,Knee - ACL,,IR
20656,4940,JT-1650,DAL,Foot,Limited,Questionable
20657,4940,TS-2700,DAL,Back,Full,Available
20658,4940,TW-2270,DAL,Foot,,IR
20659,4940,TA-1050,DAL,Groin,DNP,Out
20660,4940,TC-1262,DAL,Shoulder,DNP,Out
20661,4940,SL-0500,DAL,Hamstring,DNP,Out
20662,4940,ZM-0050,DAL,Knee,Limited,Questionable
20663,4940,MM-0925,DAL,Toe,,IR
20664,4940,MC-2150,DAL,Knee,Limited,Questionable
20665,4940,MH-3650,DAL,Undisclosed,,IR
20666,4940,RG-1825,DAL,Knee,Full,Available
20667,4940,PE-0185,DAL,Knee,,IR
20668,4941,AL-0650,BAL,Ankle,Full,Available
20669,4941,DE-0725,BAL,Forearm,,IR
20670,4941,DT-1992,BAL,Hamstring,,IR
20671,4941,GS-0850,BAL,Foot,,IR
20672,4941,JS-1350,BAL,Hamstring,,IR
20673,4941,JS-4300,BAL,Not Injury Related,DNP,Available
20674,4941,JF-1900,BAL,Right Hip,DNP,Doubtful
20675,4941,JH-6500,BAL,Back,DNP,Out
20676,4941,KD-1050,BAL,Knee,,IR
20677,4941,LJ-0150,BAL,Illness,Full,Available
20678,4941,MC-0375,BAL,Thigh,,IR
20679,4941,RS-2650,BAL,Ankle,Full,Questionable
20680,4941,SJ-0350,BAL,Arm,,IR
20681,4941,SM-3050,BAL,Undisclosed,,IR
20682,4941,TJ-0950,BAL,Thigh,Full,Questionable
20683,4941,TS-3500,BAL,Not Injury Related,DNP,Available
20684,4941,TW-2350,BAL,Ankle,DNP,Out
20685,4941,TY-0250,BAL,Ankle,Full,Questionable
20686,4941,WH-0625,BAL,Back,,IR
20687,4941,AR-0350,CIN,Hamstring,Full,Available
20688,4941,AG-1500,CIN,Toe,DNP,Doubtful
20689,4941,CC-0775,CIN,Arm,,IR
20690,4941,CB-2000,CIN,Not Injury Related,DNP,Available
20691,4941,AW-0550,CIN,Knee,DNP,Out
20692,4941,DH-1412,CIN,Knee,,IR
20693,4941,DK-0750,CIN,Concussion,Full,Questionable
20694,4941,CL-0375,CIN,Knee - ACL,,IR
20695,4941,DD-0950,CIN,Sternoclavicular,Full,Available
20696,4941,JR-3286,CIN,Groin,Full,Questionable
20697,4941,JM-0812,CIN,Hamstring,DNP,Out
20698,4941,JM-5275,CIN,Knee,Full,Available
20699,4941,JF-1750,CIN,Not Injury Related,Full,Available
20700,4941,TE-0300,CIN,Ankle,,IR
20701,4941,VB-0350,CIN,Hip,Limited,Questionable
20702,4941,VR-0200,CIN,Groin,Full,Available
20703,4941,TK-0850,CIN,Foot,DNP,IR
20704,4941,TH-1287,CIN,Knee,,IR
20705,4941,RG-1150,CIN,Knee - ACL,,IR
20706,4941,RT-0275,CIN,Knee,,IR
20707,4941,MS-0537,CIN,Knee,,IR
20708,4941,NV-0200,CIN,Knee,DNP,Out
20709,4941,PB-0750,CIN,Knee,DNP,Out
20710,4942,KL-1350,CHI,Foot,,IR
20711,4942,RF-0050,CHI,Undisclosed,,IR
20712,4942,SA-0100,CHI,Pectoral,,IR
20713,4942,ZM-0250,CHI,Knee,,IR
20714,4942,DS-2170,CHI,Concussion,DNP,Out
20715,4942,JW-5475,CHI,Knee,Full,Questionable
20716,4942,BN-0450,CHI,Knee,Limited,Questionable
20717,4942,AS-0775,CHI,Foot,,IR
20718,4942,AT-1250,CHI,Undisclosed,,IR
20719,4942,MH-3715,MIN,Knee - ACL,,IR
20720,4942,MR-0645,MIN,Back,Limited,Questionable
20721,4942,LJ-1700,MIN,Ankle,Full,Available
20722,4942,NE-0225,MIN,Neck,,IR
20723,4942,XR-0100,MIN,Foot,Full,Available
20724,4942,SD-0537,MIN,Rib,Full,Available
20725,4942,TC-2350,MIN,Knee,Full,Questionable
20726,4942,HM-0025,MIN,Knee - ACL,,IR
20727,4942,EG-0900,MIN,Toe,Full,Available
20728,4942,JS-6068,MIN,Lower Leg,,IR
20729,4942,JP-4168,MIN,Knee,,IR
20730,4942,DM-3550,MIN,Knee,DNP,Out
20731,4942,CL-0237,MIN,Lower Leg,,IR
20732,4942,CB-1152,MIN,Abdomen,Full,Available
20733,4942,AA-0571,MIN,Knee,,IR
20734,4942,AB-0650,MIN,Hamstring,Limited,Questionable
20735,4942,AC-2212,MIN,Biceps,,IR
20736,4942,AS-0600,MIN,Groin,DNP,Out
20737,4942,AT-0350,MIN,Back,Limited,Available
20738,4943,JN-1775,CAR,Toe,,IR
20739,4943,FW-0750,CAR,Knee - ACL,,IR
20740,4943,DW-3450,CAR,Knee,,IR
20741,4943,EH-1000,CAR,Knee,,IR
20742,4943,DS-1400,CAR,Concussion,,IR
20743,4943,DP-0362,CAR,Shoulder,,IR
20744,4943,RC-1550,CAR,Leg,,IR
20745,4943,MK-0150,CAR,Knee,,IR
20746,4943,KS-0450,CAR,Shoulder,,IR
20747,4943,JA-0425,DET,Knee,,IR
20748,4943,SL-0937,DET,Knee,,IR
20749,4943,TL-0300,DET,Neck,,IR
20750,4943,NB-0125,DET,Knee - ACL,,IR
20751,4944,KT-0950,IND,Neck,Full,Available
20752,4944,LC-0650,IND,Not Injury Related,Full,Available
20753,4944,MJ-1450,IND,Ankle,,IR
20754,4944,MM-0050,IND,Not Injury Related,Full,Available
20755,4944,MM-3800,IND,Calf,Full,Available
20756,4944,MF-0150,IND,Shoulder,,IR
20757,4944,MH-3250,IND,Hip,DNP,Questionable
20758,4944,RH-1875,IND,Ankle,DNP,Out
20759,4944,QN-0075,IND,Back,DNP,Available
20760,4944,RK-0350,IND,Knee,DNP,Available
20761,4944,RT-1550,IND,Knee - ACL,,IR
20762,4944,RM-0850,IND,Shoulder,,IR
20763,4944,NH-0075,IND,Ankle,DNP,Questionable
20764,4944,MS-2300,IND,Back,,IR
20765,4944,JH-0106,IND,Ankle,,IR
20766,4944,JW-6545,IND,Knee,,IR
20767,4944,JW-0725,IND,Ankle,,IR
20768,4944,JW-1400,IND,Hamstring,,IR
20769,4944,ES-1800,IND,Knee,DNP,Out
20770,4944,DC-0025,IND,Knee - ACL,,IR
20771,4944,DG-1450,IND,Not Injury Related,Full,Available
20772,4944,DK-0612,IND,Ankle,DNP,Out
20773,4944,DL-0925,IND,Hamstring,DNP,Available
20774,4944,CG-0750,IND,Knee,DNP,Available
20775,4944,CM-2425,IND,Not Injury Related,Full,Available
20776,4944,CP-1350,IND,Groin,,IR
20777,4944,BK-0050,IND,Undisclosed,,IR
20778,4944,AW-0262,IND,Neck,Full,Available
20779,4944,CL-0887,TEN,Illness,Full,Available
20780,4944,DC-4275,TEN,Knee,Full,Available
20781,4944,DM-3600,TEN,Shoulder,Full,Available
20782,4944,DF-1225,TEN,Knee,DNP,Out
20783,4944,AB-0525,TEN,Knee,,IR
20784,4944,JC-6400,TEN,Knee - ACL,,IR
20785,4944,JC-4050,TEN,Concussion,Full,Available
20786,4944,DW-0500,TEN,Ankle,,IR
20787,4944,TS-1262,TEN,Ankle,Limited,Questionable
20788,4944,TS-2650,TEN,Undisclosed,,IR
20789,4944,TT-0150,TEN,Foot,DNP,Questionable
20790,4944,KP-0050,TEN,Undisclosed,,IR
20791,4944,NP-0020,TEN,Leg,,IR
20792,4944,QS-0075,TEN,Ankle,Limited,Questionable
20793,4945,RR-0122,NO,Knee,Full,Available
20794,4945,MU-0400,NO,Not Injury Related,Full,Available
20795,4945,PR-0400,NO,Ankle,,IR
20796,4945,LW-0350,NO,Not Injury Related,Full,Available
20797,4945,MH-3300,NO,Neck,,IR
20798,4945,MD-0131,NO,Toe,DNP,Out
20799,4945,TL-0825,NO,Knee,,IR
20800,4945,TD-0850,NO,Hand,Full,Available
20801,4945,TD-2450,NO,Arm,,IR
20802,4945,TA-0850,NO,Shoulder,DNP,Out
20803,4945,TG-0900,NO,Knee,,IR
20804,4945,JB-8200,NO,Not Injury Related,Full,Available
20805,4945,JB-5775,NO,Arm,,IR
20806,4945,JL-1250,NO,Ankle,,IR
20807,4945,CM-2245,NO,Knee,,IR
20808,4945,DB-5300,NO,Achilles,,IR
20809,4945,AC-0387,NO,Knee,Full,Available
20810,4945,AP-0450,NO,Hip,Full,Available
20811,4945,SJ-0775,PHI,Hamstring,Full,Available
20812,4945,MJ-0600,PHI,Wrist,Full,Available
20813,4945,MH-3050,PHI,Groin,,IR
20814,4945,MB-1900,PHI,Not Injury Related,Limited,Available
20815,4945,LJ-0850,PHI,Knee,Limited,Questionable
20816,4945,RD-0050,PHI,Knee,DNP,Out
20817,4945,RM-3050,PHI,Knee - ACL + MCL,,IR
20818,4945,MW-0500,PHI,Lower Leg,,IR
20819,4945,PW-1400,PHI,Knee - ACL,,IR
20820,4945,HN-0300,PHI,Knee,Limited,Questionable
20821,4945,JA-0450,PHI,Knee - ACL,,IR
20822,4945,DS-3300,PHI,Hamstring,DNP,Out
20823,4945,EB-1287,PHI,Undisclosed,,IR
20824,4945,JP-2075,PHI,Knee,DNP,Out
20825,4945,JP-2075,PHI,Knee,,IR
20826,4945,JM-4850,PHI,Foot,DNP,Out
20827,4945,DB-0875,PHI,Shoulder,,IR
20828,4946,AO-0250,NYG,Rib,Full,Available
20829,4946,AH-0762,NYG,Hip,Full,Available
20830,4946,CL-0275,NYG,Hamstring,,IR
20831,4946,CR-0887,NYG,Shoulder,Full,Available
20832,4946,JH-0150,NYG,Lower Leg,,IR
20833,4946,JS-6700,NYG,Foot,,IR
20834,4946,JW-4650,NYG,Hip,,IR
20835,4946,JB-6725,NYG,Ankle,Full,Available
20836,4946,EP-0350,NYG,Back,Full,Available
20837,4946,SB-0325,NYG,Shoulder,,IR
20838,4946,KS-1950,NYG,Knee,,IR
20839,4946,NG-0125,NYG,Foot,,IR
20840,4946,RJ-0850,TB,Hamstring,Limited,Questionable
20841,4946,RJ-2250,TB,Hamstring,Limited,Out
20842,4946,PB-0125,TB,Ankle,Full,Available
20843,4946,MU-0500,TB,Knee,,IR
20844,4946,MS-4750,TB,Foot,DNP,Out
20845,4946,LD-0150,TB,Knee,DNP,Out
20846,4946,MF-0650,TB,Undisclosed,,IR
20847,4946,VH-0050,TB,Shoulder - Labrum,,IR
20848,4946,VC-0400,TB,Ankle,Limited,Out
20849,4946,ST-1075,TB,Triceps,,IR
20850,4946,SB-0052,TB,Ankle,,IR
20851,4946,SW-1775,TB,Shoulder,,IR
20852,4946,ES-1125,TB,Hip - Labrum,,IR
20853,4946,JC-2850,TB,Knee - ACL,,IR
20854,4946,JE-1300,TB,Toe,DNP,Out
20855,4946,JP-2900,TB,Hand,Full,Available
