player,fname,lname,pname,pos1,pos2,height,weight,dob,forty,bench,vertical,broad,shuttle,cone,arm,hand,dpos,col,dv,start,cteam,posd,jnum,dcp,nflid
SB-0043,Steve,Baggett,S.Baggett,TE,,77,244,9/20/1995,4.76,25,30.5,112,4.64,7.52,0.000,0.000,0,East Carolina,American Athletic,2018,INA,INA,0,0,2561504
SB-0052,Sergio,Bailey,S.Bailey,WR,,72,186,8/21/1994,4.57,15,35,123,4.27,7.26,0.000,0.000,0,Eastern Michigan,Mid-American (MAC),2018,TB,RES,83,4,2561179
SB-0070,Stedman,Bailey,S.Bailey,WR,,70,193,11/11/1990,4.46,11,34.5,117,4.09,6.81,32.750,9.875,92,West Virginia,Big 12,2013,INA,INA,0,0,2540157
SB-0085,Sterling,Bailey,S.Bailey,DL,,76,277,9/13/1992,5.12,20,30.5,111,4.64,7.39,0.000,0.000,0,Georgia,Southeastern (SEC),2016,INA,INA,0,0,2556385
SB-0100,Sam,Baker,S.Baker,OL,,77,312,5/30/1985,0,0,0,0,0,0,0.000,0.000,21,USC,Pacific 10,2008,INA,INA,0,0,2507467
SB-0125,Sean,Baker,S.Baker,DB,,73,209,11/6/1988,4.65,24,33.5,114,4.24,6.85,0.000,0.000,0,Ball State,Mid-American (MAC),2012,INA,INA,0,0,2535585
SB-0150,Steven,Baker,S.Baker,OL,,80,310,11/24/1988,0,0,0,0,0,0,0.000,0.000,0,East Carolina,Conference USA (C-USA),2012,INA,INA,0,0,2534765
SB-0200,Shawn,Barber,S.Barber,LB,,74,245,1/14/1975,0,0,0,0,0,0,0.000,0.000,113,Richmond,Atlantic 10,1998,INA,INA,0,0,2499532
SB-0212,Saquon,Barkley,S.Barkley,RB,,72,233,2/7/1997,4.4,29,41,0,4.24,0,31.375,9.500,2,Penn State,Big Ten,2018,NYG,RB,26,1,2560968
SB-0225,Shaquil,Barrett,S.Barrett,LB,,73,260,11/17/1992,4.76,16,29,113,4.42,6.9,0.000,0.000,0,Colorado State,Mountain West (MWC),2014,DEN,SLB,48,2,2550541
SB-0250,Sam,Barrington,S.Barrington,LB,,73,235,10/5/1990,4.69,22,37,122,4.25,7.16,32.250,10.250,232,South Florida,Big East,2013,INA,INA,0,0,2540280
SB-0300,Solomon,Bates,S.Bates,LB,,73,243,4/18/1982,4.89,19,30,112,4.34,7.23,0.000,0.000,135,Arizona State,Pacific 10,2003,INA,INA,0,0,2505565
SB-0325,Sam,Beal,S.Beal,DB,,73,185,8/30/1996,4.54,0,0,0,0,0,0.000,0.000,0,Western Michigan,Mid-American (MAC),2018,NYG,RES,41,2,2561643
SB-0350,Steve,Beauharnais,S.Beauharnais,LB,,73,240,5/2/1990,4.67,19,33,118,4.2,6.99,32.750,9.125,235,Rutgers,Big East,2013,INA,INA,0,0,2539298
SB-0400,Sean,Bennett,S.Bennett,RB,,73,230,11/9/1975,0,0,0,0,0,0,0.000,0.000,112,Northwestern,Big Ten,1999,INA,INA,0,0,2499625
SB-0500,Scott,Bentley,S.Bentley,K,,72,203,4/10/1974,0,0,0,0,0,0,0.000,0.000,0,Florida State,Atlantic Coast (ACC),1997,INA,INA,0,0,2499632
SB-0550,Sam,Bergen,S.Bergen,RB,,72,236,3/6/1992,4.87,28,30.5,113,4.46,7.51,0.000,0.000,0,Rutgers,Big Ten,2016,INA,INA,0,0,2556874
SB-0600,Sean,Berton,S.Berton,TE,RB,76,272,10/31/1979,5.02,0,31,107,4.35,7.18,0.000,0.000,0,North Carolina State,Atlantic Coast (ACC),2003,INA,INA,0,0,2505335
SB-0700,Steve,Beuerlein,S.Beuerlein,QB,,75,220,3/7/1965,0,0,0,0,0,0,0.000,0.000,110,Notre Dame,FBS Independents,1987,INA,INA,0,0,2499643
SB-0750,Saeed,Blacknall,S.Blacknall,WR,,74,215,3/17/1996,4.39,24,32.5,127,4.19,6.77,0.000,0.000,0,Penn State,Big Ten,2018,OAK,FUT,80,1,2561300
SB-0800,Shaun,Bodiford,S.Bodiford,WR,,71,187,5/4/1982,0,0,0,0,0,0,0.000,0.000,0,Portland State,Big Sky,2006,INA,INA,0,0,2506658
SB-0900,Stephen,Bowen,S.Bowen,DL,,77,306,3/28/1984,0,0,0,0,0,0,0.000,0.000,0,Hofstra,,2006,INA,INA,0,0,2506738
SB-1000,Stephen,Boyd,S.Boyd,LB,,72,247,8/22/1972,0,0,0,0,0,0,0.000,0.000,141,Boston College,Big East,1995,INA,INA,0,0,2499739
SB-1100,Sam,Bradford,S.Bradford,QB,,76,236,11/8/1987,4.79,0,0,0,0,0,34.375,9.500,1,Oklahoma,Big 12,2010,INA,INA,0,0,497095
SB-1200,Stewart,Bradley,S.Bradley,LB,,76,255,11/2/1983,4.72,28,35.5,112,4.17,7.29,0.000,0.000,87,Nebraska,Big 12,2007,INA,INA,0,0,2495559
SB-1300,Sam,Brandon,S.Brandon,DB,,74,200,7/5/1979,4.66,0,36.5,127,0,0,0.000,0.000,131,UNLV,Mountain West (MWC),2002,INA,INA,0,0,2505118
SB-1400,Steve,Breaston,S.Breaston,WR,,72,189,8/20/1983,4.46,0,33,124,4.29,6.9,0.000,0.000,142,Michigan,Big Ten,2007,INA,INA,0,0,2495562
SB-1450,Sam,Brenner,S.Brenner,OL,,74,301,4/27/1990,5.05,29,29,104,4.76,7.56,0.000,0.000,0,Utah,Pacific 12,2013,INA,INA,0,0,2539968
SB-1500,Sean,Brewer,S.Brewer,TE,,76,255,10/5/1977,4.73,14,36,117,4.18,7.37,0.000,0.000,66,San Jose State,Western Athletic,2002,INA,INA,0,0,2504652
SB-1525,Sam,Brown,S.Brown,DB,,73,178,7/30/1992,4.54,4,36.5,128,4.51,7.18,0.000,0.000,0,Missouri Western,,2016,INA,INA,0,0,2556875
SB-1550,Sammy,Brown,S.Brown,LB,,74,242,4/17/1990,0,0,0,0,0,0,0.000,0.000,0,Houston,Conference USA (C-USA),2012,INA,INA,0,0,2534758
SB-1600,Sergio,Brown,S.Brown,DB,,74,210,5/22/1988,0,0,0,0,0,0,0.000,0.000,0,Notre Dame,FBS Independents,2010,INA,INA,0,0,2507834
SB-1700,Sheldon,Brown,S.Brown,DB,,70,200,3/19/1979,4.47,15,36.5,120,4.24,7,0.000,0.000,59,South Carolina,Southeastern (SEC),2002,INA,INA,0,0,2505056
SB-1800,Stevie,Brown,S.Brown,DB,,71,221,7/17/1987,0,0,0,0,0,0,0.000,0.000,251,Michigan,Big Ten,2010,INA,INA,0,0,1037916
SB-1900,Shawn,Bryson,S.Bryson,RB,,73,228,11/30/1976,4.63,18,38.5,128,0,0,0.000,0.000,86,Tennessee,Southeastern (SEC),2000,INA,INA,0,0,2499895
SB-2000,Shane,Burton,S.Burton,DL,,78,305,1/18/1974,0,0,0,0,0,0,0.000,0.000,150,Tennessee,Southeastern (SEC),1996,INA,INA,0,0,2499937
SB-2100,Stephen,Burton,S.Burton,WR,,73,224,12/11/1989,4.5,19,34.5,117,4.31,7.04,32.000,9.125,236,West Texas A&M,,2011,INA,INA,0,0,2495266
SB-2200,Steve,Bush,S.Bush,TE,RB,75,280,7/4/1974,0,0,0,0,0,0,0.000,0.000,0,Arizona State,Pacific 10,1997,INA,INA,0,0,2499941
SB-2300,Shawn,Byrdsong,S.Byrdsong,DB,,70,188,10/2/1979,0,0,0,0,0,0,0.000,0.000,0,Mississippi State,Southeastern (SEC),2002,INA,INA,0,0,2504906
SC-0025,Shilique,Calhoun,S.Calhoun,LB,DL,76,251,3/20/1992,4.81,23,35,115,4.25,6.97,34.250,9.875,75,Michigan State,Big Ten,2016,OAK,RES,91,1,2555294
SC-0050,Selvish,Capers,S.Capers,OL,,77,315,11/13/1985,5.11,19,30.5,106,4.68,7.68,0.000,0.000,0,West Virginia,Big East,2011,INA,INA,0,0,496996
SC-0075,Shane,Carden,S.Carden,QB,,74,218,11/6/1991,4.9,0,29.5,104,4.45,7.17,33.250,9.750,0,East Carolina,American Athletic,2015,INA,INA,0,0,2553501
SC-0100,Steve,Cargile,S.Cargile,DB,,73,201,6/2/1982,0,0,0,0,0,0,0.000,0.000,0,Columbia,Ivy League,2006,INA,INA,0,0,2505770
SC-0150,Sam,Carlson,S.Carlson,OL,,76,291,4/30/1993,5.45,18,25.5,87,4.9,7.69,0.000,0.000,0,Colorado State,Mountain West (MWC),2016,INA,INA,0,0,2556730
SC-0200,Stoney,Case,S.Case,QB,,75,204,7/7/1972,0,0,0,0,0,0,0.000,0.000,80,New Mexico,Western Athletic,1995,INA,INA,0,0,2500026
SC-0300,Simeon,Castille,S.Castille,DB,,72,190,10/12/1985,4.63,0,31.5,119,4.36,7.07,0.000,0.000,0,Alabama,Southeastern (SEC),2008,INA,INA,0,0,1968
SC-0350,Sean,Cattouse,S.Cattouse,DB,,74,210,10/4/1988,4.74,0,34,114,4.15,6.99,0.000,0.000,0,California,Pacific 12,2012,INA,INA,0,0,2532810
SC-0400,Scott,Chandler,S.Chandler,TE,,79,272,7/23/1985,4.78,16,30,111,4.32,7.26,33.375,9.500,129,Iowa,Big Ten,2007,INA,INA,0,0,2495573
SC-0450,Sean,Chandler,S.Chandler,DB,,70,205,4/27/1996,4.65,16,34.5,119,4.62,7.19,0.000,0.000,0,Temple,American Athletic,2018,NYG,FS,36,2,2561017
SC-0500,Shaun,Chapas,S.Chapas,TE,RB,74,244,5/2/1988,4.87,23,35.5,116,4.4,7.13,32.000,9.500,220,Georgia,Southeastern (SEC),2011,INA,INA,0,0,2495270
SC-0550,Stefan,Charles,S.Charles,DL,,77,302,6/9/1988,5.32,18,34,105,4.77,8.06,0.000,0.000,0,Regina,,2013,INA,INA,0,0,2541925
SC-0600,Steve,Cheek,S.Cheek,K,,76,200,4/18/1977,0,0,0,0,0,0,0.000,0.000,0,Humboldt State,,2004,INA,INA,0,0,2504352
SC-0700,Steve,Christie,S.Christie,K,,72,195,11/13/1967,0,0,0,0,0,0,0.000,0.000,0,William & Mary,FCS Independents,1990,INA,INA,0,0,2500070
SC-0750,Steven,Clark,S.Clark,K,,77,231,10/29/1959,5.18,0,33,117,0,0,0.000,0.000,0,Auburn,Southeastern (SEC),2014,INA,INA,0,0,2550184
SC-0775,Sammie,Coates,S.Coates,WR,,73,212,3/31/1993,4.43,23,41,131,4.06,6.98,33.375,9.375,87,Auburn,Southeastern (SEC),2015,INA,INA,0,0,2552470
SC-0800,Sherrod,Coates,S.Coates,LB,,74,225,12/22/1978,0,0,0,0,0,0,0.000,0.000,0,Western Kentucky,Missouri Valley,2003,INA,INA,0,0,2505328
SC-0850,Simmie,Cobbs Jr.,S.Cobbs Jr.,WR,,75,220,8/25/1995,4.64,11,30,113,4.32,6.7,0.000,0.000,0,Indiana,Big Ten,2018,NO,RES,15,1,2561024
SC-0900,Shaun,Cody,S.Cody,DL,,76,310,1/22/1983,4.95,34,0,0,0,0,0.000,0.000,37,USC,Pacific 10,2005,INA,INA,0,0,2506376
SC-0950,Shon,Coleman,S.Coleman,OL,,77,307,11/25/1991,5.04,22,0,0,0,0,35.125,10.625,76,Auburn,Southeastern (SEC),2016,SF,LT,78,2,2555337
SC-0975,Stacy,Coley,S.Coley,WR,,72,195,5/13/1994,4.45,10,34,122,4.43,7.19,32.250,9.750,219,Miami (FL),Atlantic Coast (ACC),2017,NYJ,FUT,0,1,2557896
SC-1000,Stalin,Colinet,S.Colinet,DL,,78,281,7/17/1974,0,0,0,0,0,0,0.000,0.000,78,Boston College,Big East,1997,INA,INA,0,0,2500140
SC-1050,Sanders,Commings,S.Commings,DB,,72,216,3/8/1990,4.41,23,34.5,117,4.3,7.1,32.000,8.875,134,Georgia,Southeastern (SEC),2013,INA,INA,0,0,2539229
SC-1100,Scott,Connot,S.Connot,DB,,75,216,6/24/1981,0,0,0,0,0,0,0.000,0.000,0,South Dakota State,,2004,INA,INA,0,0,2505773
SC-1200,Sean,Conover,S.Conover,DL,,77,254,7/31/1984,0,0,0,0,0,0,0.000,0.000,0,Bucknell,,2006,INA,INA,0,0,2506689
SC-1300,Sean,Considine,S.Considine,DB,,72,212,10/28/1981,4.5,19,37,117,3.93,7.11,0.000,0.000,102,Iowa,Big Ten,2005,INA,INA,0,0,2506440
SC-1350,Secdrick,Cooper,S.Cooper,DB,,72,208,7/17/1995,4.66,21,35.5,118,4.76,7.21,0.000,0.000,0,Louisiana Tech,Conference USA (C-USA),2018,INA,INA,0,0,2560081
SC-1400,Stephen,Cooper,S.Cooper,LB,,73,235,6/19/1979,0,0,0,0,0,0,0.000,0.000,0,Maine,Atlantic 10,2003,INA,INA,0,0,2505296
SC-1450,Sam,Cotton,S.Cotton,TE,,76,250,1/27/1994,4.8,15,35.5,127,4.24,6.87,0.000,0.000,0,Nebraska,Big Ten,2017,INA,INA,0,0,2559374
SC-1500,Scott,Covington,S.Covington,QB,,74,217,1/17/1976,4.67,0,34,109,4.42,7.62,0.000,0.000,245,Miami (FL),Big East,1999,INA,INA,0,0,2500214
SC-1600,Sam,Cowart,S.Cowart,LB,,74,245,2/26/1975,0,0,0,0,0,0,0.000,0.000,39,Florida State,Atlantic Coast (ACC),1998,INA,INA,0,0,2500217
SC-1700,Shawn,Crable,S.Crable,LB,,77,241,12/26/1984,4.61,29,28,111,4.55,7.29,0.000,0.000,78,Michigan,Big Ten,2010,INA,INA,0,0,214
SC-1725,Su'a,Cravens,S.Cravens,LB,DB,73,226,7/7/1995,4.66,16,27,114,4.24,6.94,32.125,9.500,53,USC,Pacific 12,2016,DEN,FS,21,2,2555345
SC-1750,Scott,Crichton,S.Crichton,DL,,75,273,10/30/1991,4.78,24,31.5,108,4.29,7.19,32.750,10.125,72,Oregon State,Pacific 12,2014,INA,INA,0,0,2543639
SC-1800,Shad,Criss,S.Criss,DB,,71,184,1/11/1976,0,0,0,0,0,0,0.000,0.000,0,Missouri,Big 12,2000,INA,INA,0,0,2503894
SC-1850,Sean,Culkin,S.Culkin,TE,,77,250,6/11/1993,4.71,21,35.5,120,4.46,7.2,0.000,0.000,0,Missouri,Southeastern (SEC),2017,LAC,TE,80,4,2559161
SC-1900,Sederrik,Cunningham,S.Cunningham,WR,,71,192,7/14/1989,4.46,11,35,126,4.46,7.23,0.000,0.000,0,Furman,Southern,2012,INA,INA,0,0,2541182
SD-0050,Scott,Daly,S.Daly,LS,,73,250,2/7/1994,5.11,20,27,108,4.47,7.47,0.000,0.000,0,Notre Dame,FBS Independents,2018,INA,INA,0,0,2561128
SD-0100,Stanley,Daniels,S.Daniels,OL,,75,328,11/30/1984,0,0,0,0,0,0,0.000,0.000,0,Central Washington,,2010,INA,INA,0,0,2507040
SD-0150,Steven,Daniels,S.Daniels,LB,,71,243,12/12/1992,4.78,16,32,112,4.54,7.33,32.625,10.000,232,Boston College,Atlantic Coast (ACC),2016,INA,INA,0,0,2555521
SD-0175,Sam,Darnold,S.Darnold,QB,,75,221,6/5/1997,4.85,0,26.5,105,4.4,6.96,31.000,9.375,3,USC,Pacific 12,2018,NYJ,QB,14,1,2561036
SD-0200,Sammy,Davis,S.Davis,DB,,72,190,4/8/1980,4.42,19,40,131,0,7.01,0.000,0.000,30,Texas A&M,Big 12,2003,INA,INA,0,0,2505503
SD-0250,Sean,Davis,S.Davis,DB,,73,201,10/23/1993,4.44,21,37.7,126,3.97,6.64,31.375,9.500,58,Maryland,Big Ten,2016,PIT,FS,21,1,2555386
SD-0275,Shiro,Davis,S.Davis,LB,,75,256,10/10/1992,4.73,29,34.5,125,4.46,7.22,0.000,0.000,0,Texas,Big 12,2016,INA,INA,0,0,2556510
SD-0300,Shockmain,Davis,S.Davis,WR,,72,205,8/20/1977,4.62,0,0,0,0,0,0.000,0.000,0,Angelo State,,2000,INA,INA,0,0,2504010
SD-0400,Stephen,Davis,S.Davis,RB,,72,230,3/1/1974,0,0,0,0,0,0,0.000,0.000,102,Auburn,Southeastern (SEC),1996,INA,INA,0,0,2500329
SD-0500,Sean,Dawkins,S.Dawkins,WR,RB,76,215,2/3/1971,0,0,0,0,0,0,0.000,0.000,16,California,Pacific 10,1993,INA,INA,0,0,2500346
SD-0525,Skye,Dawson,S.Dawson,WR,,69,160,12/2/1990,4.4,0,35.5,118,4.26,6.9,28.250,8.125,0,Texas Christian,Big 12,2013,INA,INA,0,0,2541616
SD-0531,Sheldon,Day,S.Day,DL,,73,293,7/1/1994,5.07,26,30,102,4.5,7.44,32.625,9.625,103,Notre Dame,FBS Independents,2016,SF,RDT,96,2,2555241
SD-0534,Seth,DeValve,S.DeValve,TE,WR,74,244,1/29/1993,4.68,22,40,125,4.18,6.96,0.000,0.000,138,Princeton,Ivy League,2016,CLE,TE,87,2,2556365
SD-0537,Stefon,Diggs,S.Diggs,WR,,72,195,11/29/1993,4.42,11,35,115,4.11,7.03,31.250,10.000,146,Maryland,Big Ten,2015,MIN,RWR,14,1,2552608
SD-0550,Seth,Doege,S.Doege,QB,,73,197,12/18/1988,4.89,0,33.5,0,0,0,0.000,0.000,0,Texas Tech,Big 12,2013,INA,INA,0,0,2541500
SD-0562,Stevie,Donatell,S.Donatell,TE,,77,241,3/5/1994,5.07,11,31,105,4.42,7.07,0.000,0.000,0,Western Kentucky,Conference USA (C-USA),2017,INA,INA,0,0,2559391
SD-0575,Sean,Donnelly,S.Donnelly,OL,,80,293,9/18/1991,5.48,19,26,104,4.84,8.41,0.000,0.000,0,Tulane,American Athletic,2015,INA,INA,0,0,2553643
SD-0600,Santana,Dotson,S.Dotson,DL,,77,278,12/19/1969,0,0,0,0,0,0,0.000,0.000,132,Baylor,Southwest,1992,INA,INA,0,0,2500439
SD-0700,Scott,Dragos,S.Dragos,TE,RB,74,245,10/28/1975,0,0,0,0,0,0,0.000,0.000,0,Boston College,Big East,2000,INA,INA,0,0,2500457
SD-0750,Spencer,Drango,S.Drango,OL,,78,315,10/15/1992,5.21,30,27,100,4.66,7.88,33.750,9.500,168,Baylor,Big 12,2016,LAC,FUT,74,4,2555144
SD-0800,Shaun,Draughn,S.Draughn,RB,,72,225,12/7/1987,4.73,21,34,118,4.2,7.15,31.000,10.000,0,North Carolina,Atlantic Coast (ACC),2011,INA,INA,0,0,2495461
SD-0900,Shane,Dronett,S.Dronett,DL,,78,300,1/12/1971,0,0,0,0,0,0,0.000,0.000,54,Texas,Southwest,1992,INA,INA,0,0,2500468
SD-0950,Steven,Dunbar,S.Dunbar,WR,,75,210,12/9/1995,4.8,9,36,120,4.45,7.03,0.000,0.000,0,Houston,American Athletic,2018,SF,LWR,7,3,2559952
SD-1000,Step,Durham,S.Durham,DB,,70,192,6/10/1995,4.62,15,0,0,0,0,0.000,0.000,0,Georgia Tech,Atlantic Coast (ACC),2018,KC,RES,47,1,2561491
SE-0025,Samson,Ebukam,S.Ebukam,LB,,75,240,5/9/1995,4.5,24,39,130,4.34,7.07,0.000,0.000,125,Eastern Washington,Big Sky,2017,LA,OLB,50,1,2558830
SE-0050,SaQwan,Edwards,S.Edwards,DB,,72,186,5/13/1992,4.52,10,36,120,4.08,6.75,0.000,0.000,0,New Mexico,Mountain West (MWC),2015,INA,INA,0,0,2553880
SE-0075,Shannon,Edwards,S.Edwards,DB,,70,190,6/12/1994,4.44,15,35,125,4.27,7.27,0.000,0.000,0,Fresno State,Mountain West (MWC),2016,INA,INA,0,0,2556799
SE-0100,Steve,Edwards,S.Edwards,OL,,77,330,2/20/1979,5.5,20,23,94,5.15,8.37,0.000,0.000,0,Central Florida,FBS Independents,2002,INA,INA,0,0,2504879
SE-0200,Shane,Elam,S.Elam,LB,,73,240,11/6/1977,0,0,0,0,0,0,0.000,0.000,0,Mississippi,Southeastern (SEC),2001,INA,INA,0,0,2504390
SE-0250,Solomon,Elimimian,S.Elimimian,LB,,72,230,10/21/1986,0,0,0,0,0,0,0.000,0.000,0,Hawaii,Western Athletic,2007,INA,INA,0,0,2507805
SE-0300,Sedrick,Ellis,S.Ellis,DL,LB,72,307,7/9/1985,5.26,34,26.5,105,4.73,7.78,0.000,0.000,7,USC,Pacific 10,2008,INA,INA,0,0,228
SE-0400,Shaun,Ellis,S.Ellis,DL,LB,77,285,6/24/1977,0,0,0,0,0,0,0.000,0.000,12,Tennessee,Southeastern (SEC),2000,INA,INA,0,0,2504170
SE-0450,Shaq,Evans,S.Evans,WR,,73,213,3/7/1991,4.4,13,34.5,122,4.21,7.07,32.000,9.625,115,UCLA,Pacific 12,2014,INA,INA,0,0,2543761
SE-0500,Steve,Everitt,S.Everitt,OL,,77,300,8/21/1970,0,0,0,0,0,0,0.000,0.000,14,Michigan,Big Ten,1993,INA,INA,0,0,2500579
SF-0050,Sam,Ficken,S.Ficken,K,,74,186,12/14/1992,0,0,0,0,0,0,0.000,0.000,0,Penn State,Big Ten,2016,SEA,FUT,0,5,2557430
SF-0075,Shay,Fields,S.Fields,WR,,70,181,6/22/1996,4.48,13,35.5,123,4.14,6.97,0.000,0.000,0,Colorado,Pacific 12,2018,INA,INA,0,0,2561432
SF-0100,Steve,Fifita,S.Fifita,DL,,72,312,5/16/1982,0,0,0,0,0,0,0.000,0.000,0,Utah,Mountain West (MWC),2007,INA,INA,0,0,2506718
SF-0125,Sharif,Finch,S.Finch,LB,DL,76,252,10/1/1995,4.68,23,31,117,4.45,7,0.000,0.000,0,Temple,American Athletic,2018,TEN,LOLB,56,3,2561328
SF-0150,Sharrif,Floyd,S.Floyd,DL,,75,297,5/28/1991,4.87,0,30,106,4.75,7.4,31.750,10.125,23,Florida,Southeastern (SEC),2013,INA,INA,0,0,2540150
SF-0200,Spencer,Folau,S.Folau,OL,,77,315,4/5/1973,0,0,0,0,0,0,0.000,0.000,0,Idaho,Big West,1997,INA,INA,0,0,2500665
SF-0300,Steve,Foley,S.Foley,LB,,76,265,9/11/1975,0,0,0,0,0,0,0.000,0.000,75,Louisiana-Monroe,FBS Independents,1998,INA,INA,0,0,2500667
SF-0400,Stephen,Franklin,S.Franklin,LB,,72,235,9/26/1988,0,0,0,0,0,0,0.000,0.000,0,Southern Illinois,Missouri Valley,2011,INA,INA,0,0,2530841
SF-0500,Simon,Fraser,S.Fraser,DL,,78,288,3/27/1983,5,23,28,106,4.43,7.54,0.000,0.000,0,Ohio State,Big Ten,2005,INA,INA,0,0,2506221
SF-0600,Scott,Frost,S.Frost,DB,,75,218,1/4/1975,0,0,0,0,0,0,0.000,0.000,67,Nebraska,Big 12,1998,INA,INA,0,0,2500718
SF-0700,Sione,Fua,S.Fua,DL,,73,310,6/15/1988,5.28,30,24,101,4.54,7.54,34.000,10.500,97,Stanford,Pacific 10,2011,INA,INA,0,0,2495282
SF-0800,Scott,Fujita,S.Fujita,LB,,77,250,4/28/1979,4.64,20,42,122,4.21,7.09,0.000,0.000,143,California,Pacific 10,2002,INA,INA,0,0,2505128
SG-0100,Samkon,Gado,S.Gado,RB,,71,210,11/13/1982,0,0,0,0,0,0,0.000,0.000,0,Liberty,,2005,INA,INA,0,0,2506185
SG-0200,Scott,Galyon,S.Galyon,LB,,74,238,3/23/1974,0,0,0,0,0,0,0.000,0.000,182,Tennessee,Southeastern (SEC),1996,INA,INA,0,0,2500747
SG-0300,Sam,Garnes,S.Garnes,DB,,75,225,7/12/1974,0,0,0,0,0,0,0.000,0.000,136,Cincinnati,Conference USA (C-USA),1997,INA,INA,0,0,2500767
SG-0350,Shamiel,Gary,S.Gary,DB,,72,210,5/31/1990,4.5,22,35.5,123,4.35,7.44,0.000,0.000,0,Oklahoma State,Big 12,2014,INA,INA,0,0,2550292
SG-0400,Sam,Gash,S.Gash,RB,,72,242,3/7/1969,0,0,0,0,0,0,0.000,0.000,205,Penn State,FBS Independents,1992,INA,INA,0,0,2500774
SG-0450,Shelton,Gibson,S.Gibson,WR,,71,191,3/20/2000,4.5,8,32,121,4.2,6.83,32.000,8.875,166,West Virginia,Big 12,2017,PHI,LWR,18,2,2558258
SG-0500,Samuel,Giguere,S.Giguere,WR,,71,215,7/11/1985,0,0,0,0,0,0,0.000,0.000,0,Sherbrooke,,2009,INA,INA,0,0,2507395
SG-0600,Sean,Gilbert,S.Gilbert,DL,,77,318,4/10/1970,0,0,0,0,0,0,0.000,0.000,3,Pittsburgh,Big East,1992,INA,INA,0,0,2500804
SG-0650,Stephon,Gilmore,S.Gilmore,DB,,72,190,9/19/1990,4.38,15,36,123,3.94,6.61,31.000,9.250,10,South Carolina,Southeastern (SEC),2012,NE,RCB,24,1,2533062
SG-0700,Steve,Gleason,S.Gleason,DB,,71,215,3/19/1977,0,0,0,0,0,0,0.000,0.000,0,Washington State,Pacific 10,2000,INA,INA,0,0,2503945
SG-0725,Senquez,Golson,S.Golson,DB,,69,176,7/7/1993,4.43,16,33.5,120,4.2,6.81,29.750,9.375,56,Mississippi,Southeastern (SEC),2015,INA,INA,0,0,2552264
SG-0750,Stephen,Goodin,S.Goodin,OL,,78,310,8/25/1988,0,0,0,0,0,0,0.000,0.000,0,Nebraska-Kearney,,2012,INA,INA,0,0,2535931
SG-0800,Stephen,Gostkowski,S.Gostkowski,K,,73,215,1/28/1984,0,0,0,0,0,0,0.000,0.000,118,Memphis,Conference USA (C-USA),2006,NE,PK,3,1,2506922
SG-0900,Steven,Grace,S.Grace,OL,,75,296,2/13/1979,0,0,0,0,0,0,0.000,0.000,0,Arizona,Pacific 10,2002,INA,INA,0,0,2504967
SG-1000,Scott,Gragg,S.Gragg,OL,,80,315,2/28/1972,0,0,0,0,0,0,0.000,0.000,54,Montana,Big Sky,1995,INA,INA,0,0,2500854
SG-1100,Shayne,Graham,S.Graham,K,,72,205,12/9/1977,0,0,0,0,0,0,0.000,0.000,0,Virginia Tech,Big East,2000,INA,INA,0,0,2504162
SG-1150,Shayon,Green,S.Green,LB,,75,264,7/9/1991,4.62,34,29.5,109,4.47,7.49,0.000,0.000,0,Miami (FL),Atlantic Coast (ACC),2015,INA,INA,0,0,2553316
SG-1200,Skyler,Green,S.Green,WR,,69,195,9/12/1984,4.53,0,34,118,0,0,0.000,0.000,125,LSU,Southeastern (SEC),2006,INA,INA,0,0,2495839
SG-1300,Shonn,Greene,S.Greene,RB,,71,226,8/21/1985,4.62,19,37,121,4.4,7.1,31.750,8.500,65,Iowa,Big Ten,2009,INA,INA,0,0,79563
SG-1400,Steve,Gregory,S.Gregory,DB,LB,71,195,1/8/1983,0,0,0,0,0,0,0.000,0.000,0,Syracuse,Big East,2006,INA,INA,0,0,2506759
SG-1500,Shane,Grice,S.Grice,OL,,73,307,12/20/1976,0,0,0,0,0,0,0.000,0.000,0,Mississippi,Southeastern (SEC),2001,INA,INA,0,0,2504414
SG-1550,Shaquem,Griffin,S.Griffin,LB,,72,227,7/20/1995,4.38,20,35.5,117,0,6.95,32.125,9.000,141,Central Florida,American Athletic,2018,SEA,LB,49,3,2560999
SG-1600,Shaquill,Griffin,S.Griffin,DB,,72,194,7/20/1995,4.38,17,38.5,132,4.14,6.87,32.375,8.750,90,Central Florida,American Athletic,2017,SEA,DB,26,3,2558259
SH-0025,Spencer,Hadley,S.Hadley,LB,,73,227,10/30/1989,4.69,24,32,118,4.12,6.75,0.000,0.000,0,Brigham Young,FBS Independents,2014,INA,INA,0,0,2550347
SH-0050,Saalim,Hakim,S.Hakim,WR,,71,188,2/1/1990,0,0,0,0,0,0,0.000,0.000,0,Tarleton State,,2012,INA,INA,0,0,2535716
SH-0056,Shaun Dion,Hamilton,S.Hamilton,LB,,72,228,9/11/1995,4.65,20,0,0,0,0,31.000,10.250,197,Alabama,Southeastern (SEC),2018,WAS,MLB,51,3,561003
SH-0062,Sean,Harlow,S.Harlow,OL,,76,303,3/28/1995,5.15,26,30.5,105,4.81,8.16,32.000,9.500,136,Oregon State,Pacific 12,2017,ATL,FUT,64,3,2557911
